word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos
fonctionnement,NOUN,B2,beacco,11.2845,30.8058,0.0,0.7405,32.1092,11.2845,50.5719,578.2322,30.8058,0.0,0.606,17.1469,14.4824,60.4644,560.5674,30.689,B2,word_pos,fonctionnement,N,fonctionnement,NOM
édifice,NOUN,B2,beacco,11.2845,16.9934,0.5081,0.4413,37.8357,11.2845,8.021,0.0,16.9934,0.5504,0.2129,28.8223,19.035,6.8846,0.0,15.9999,B2,word_pos,édifice,N,édifice,NOM
stable,ADJ,B2,beacco,11.2845,12.4216,0.0,2.8783,19.4679,11.2845,9.3035,28.8683,12.4216,0.0,0.6228,13.8988,9.0915,18.0014,38.656,12.1669,B2,word_pos,stable,A,stable,ADJ
constant,ADJ,B2,beacco,11.2845,10.6744,0.9991,0.0,14.7551,11.2845,45.2518,0.0,10.6744,0.0,0.0,10.4732,19.035,40.1357,0.0,10.2949,B2,word_pos,constant,A,constant,ADJ
dirigeant,NOUN,B2,beacco,11.2845,7.0431,0.0,0.0,3.6699,11.2845,29.6447,9.6228,7.0431,0.0,0.0,3.5301,9.0915,39.7963,19.328,8.001,B2,word_pos,dirigeant,N,dirigeant,NOM
porteur,NOUN,B2,beacco,11.2845,6.4735,0.0,0.0,7.7645,11.2845,18.6069,0.0,6.4735,0.0,0.0,43.8453,14.4824,18.0014,38.656,19.1908,B2,word_pos,porteur,N,porteur,NOM
élite,NOUN,B2,beacco,11.2845,4.6969,0.3983,0.0,0.4732,11.2845,8.2019,9.6228,4.6969,0.8346,0.0,0.438,14.4824,12.4171,19.328,6.7479,B2,word_pos,élite,N,élite,NOM
vocabulaire,NOUN,B2,beacco,11.2845,4.4472,0.0,0.0,1.2455,11.2845,15.7275,9.6228,4.4472,0.0,0.0,0.3906,14.4824,31.3781,19.328,5.8652,B2,word_pos,vocabulaire,N,vocabulaire,NOM
idem,ADV,B2,beacco,11.2845,1.85,0.0,0.0,0.0,11.2845,9.3035,0.0,1.85,0.0,0.0,0.0,9.0915,6.0005,0.0,1.4393,B2,word_pos,idem,ADV,idem,ADV
indirect,ADJ,B2,beacco,11.2281,1.5246,0.0,0.0,0.0,11.2281,6.2023,0.0,1.5246,0.0,0.0,0.0,9.1403,12.0009,0.0,2.1178,B2,word_pos,indirect,A,indirect,ADJ
perquisition,NOUN,B2,beacco,11.2023,0.731,0.0,0.0,0.0,11.2023,0.0,0.0,0.731,0.0,0.0,0.0,10.495,0.0,0.0,0.7771,B2,word_pos,perquisition,N,perquisition,NOM
mouillé,ADJ,B2,beacco,11.1239,6.271,0.0,0.5168,3.1094,11.1239,29.7295,0.0,6.271,0.0,0.0,0.438,0.0,3.4423,0.0,0.7154,B2,word_pos,mouillé,A,mouillé,ADJ
préoccuper,VERB,B2,beacco,11.0662,9.6244,0.0,0.57,6.3916,11.0662,20.4505,19.2455,9.6244,0.0,0.2891,9.4049,9.0915,20.6179,38.656,9.7044,B2,word_pos,préoccuper,V,préoccuper,VER
vociférer,VERB,B2,beacco,11.036,0.4968,0.0,0.0,0.0,11.036,0.0,0.0,0.4968,0.0,0.0,0.0,12.7613,0.0,0.0,0.796,B2,word_pos,vociférer,V,vociférer,VER
criminel,ADJ,B2,beacco,10.9007,5.585,0.0,0.0,0.0,10.9007,65.6421,0.0,5.585,0.0,0.0,0.0,22.0232,27.9938,0.0,4.1859,B2,word_pos,criminel,A,criminel,ADJ
manoeuvrer,VERB,B2,beacco,10.8613,0.4233,0.0,0.0,0.0,10.8613,0.0,0.0,0.4233,0.0,0.0,0.0,8.2033,0.0,0.0,0.5678,B2,word_pos,manoeuvrer,V,manoeuvrer,VER
modernité,NOUN,B2,beacco,10.7839,14.0421,1.2043,0.0,14.3392,10.7839,32.8078,0.0,14.0421,0.7319,0.0,14.5981,8.3751,16.5561,0.0,10.4325,B2,word_pos,modernité,N,modernité,NOM
tueur,NOUN,B2,beacco,10.7388,5.3066,0.0,0.0,6.1275,10.7388,3.1012,0.0,5.3066,0.0,0.0,0.6118,22.7798,6.0005,0.0,4.854,B2,word_pos,tueur,N,tueur,NOM
caractériser,VERB,B2,beacco,10.6273,17.5459,0.0816,0.0,13.6893,10.6273,46.9594,233.2122,17.5459,0.171,0.606,21.1275,9.1403,31.3781,154.9424,15.7465,B2,word_pos,caractériser,V,caractériser,VER
définitivement,ADV,B2,beacco,10.6273,14.2721,0.0,0.8468,15.8293,10.6273,67.9413,0.0,14.2721,0.0,0.4157,17.1131,9.1403,51.9203,0.0,13.1313,B2,word_pos,définitivement,ADV,définitivement,ADV
administrer,VERB,B2,beacco,10.6273,3.8883,0.0,0.0,0.0,10.6273,40.3921,0.0,3.8883,0.0,0.0,0.0,9.1403,31.3781,0.0,3.1959,B2,word_pos,administrer,V,administrer,VER
constatation,NOUN,B2,beacco,10.6273,2.8093,0.0,0.0,0.4732,10.6273,0.0,22.517,2.8093,0.0,0.0,0.438,9.1403,0.0,44.6051,3.5951,B2,word_pos,constatation,N,constatation,NOM
évacuer,VERB,B2,beacco,10.6273,1.8277,0.0,0.0,1.5606,10.6273,0.0,0.0,1.8277,0.0,0.0,2.8121,9.1403,0.0,0.0,2.4763,B2,word_pos,évacuer,V,évacuer,VER
asservir,VERB,B2,beacco,10.6273,1.508,0.0,0.0,0.6802,10.6273,0.0,0.0,1.508,0.0,0.0,0.0,9.1403,0.0,0.0,0.6546,B2,word_pos,asservir,V,asservir,VER
incarner,VERB,B2,beacco,10.6051,12.529,0.0,0.7405,28.0627,10.6051,6.2023,0.0,12.529,0.0,0.606,19.3855,12.4791,6.0005,0.0,10.4904,B2,word_pos,incarner,V,incarner,VER
angoisse,NOUN,B2,beacco,10.597,27.0909,26.0832,0.8015,25.9532,10.597,107.1971,12.9876,27.0909,7.132,0.5213,21.8343,2.2839,80.2715,12.833,18.0888,B2,word_pos,angoisse,N,angoisse,NOM
minuscule,ADJ,B2,beacco,10.597,13.4088,1.2043,0.0,28.6588,10.597,4.101,4.1173,13.4088,0.7319,0.0,9.3159,2.2839,4.139,4.0185,6.0947,B2,word_pos,minuscule,A,minuscule,ADJ
rituel,NOUN,B2,beacco,10.597,10.2435,0.0,0.0,15.7865,10.597,21.7081,0.0,10.2435,0.0,0.0,10.2564,2.2839,12.0009,0.0,5.0972,B2,word_pos,rituel,N,rituel,NOM
séparation,NOUN,B2,beacco,10.597,10.1214,1.2205,0.285,8.9665,10.597,4.101,28.8683,10.1214,0.0,0.2891,7.7393,2.2839,4.139,38.656,6.3261,B2,word_pos,séparation,N,séparation,NOM
menu,ADJ,B2,beacco,10.597,9.6496,23.7158,0.6351,0.2405,10.597,8.021,0.0,9.6496,1.1556,0.0,0.0,2.2839,10.3269,0.0,2.4234,B2,word_pos,menu,A,menu,ADJ
alimenter,VERB,B2,beacco,10.597,7.8491,0.0,0.3702,2.1642,10.597,41.9969,0.0,7.8491,0.0,0.606,0.933,9.1358,63.3793,0.0,9.0061,B2,word_pos,alimenter,V,alimenter,VER
gâter,VERB,B2,beacco,10.597,6.817,1.6274,0.0,10.7181,10.597,2.0505,0.0,6.817,0.8075,0.0,9.9698,2.2839,4.139,0.0,5.3865,B2,word_pos,gâter,V,gâter,VER
accumuler,VERB,B2,beacco,10.597,6.7325,1.5912,0.0,14.3084,10.597,2.0505,0.0,6.7325,0.4856,0.0,9.4768,2.2839,4.139,0.0,4.5958,B2,word_pos,accumuler,V,accumuler,VER
abuser,VERB,B2,beacco,10.597,6.7174,0.0,0.0,4.7971,10.597,24.3636,9.6228,6.7174,0.0,0.0,7.5517,2.2839,20.6179,19.328,5.6556,B2,word_pos,abuser,V,abuser,VER
maximum,NOUN,B2,beacco,10.597,5.7284,3.622,0.0,1.4472,10.597,6.1515,0.0,5.7284,7.2715,0.0,0.6378,2.2839,4.139,0.0,2.8897,B2,word_pos,maximum,N,maximum,NOM
infantile,ADJ,B2,beacco,10.597,4.4124,0.0,0.0,9.6352,10.597,0.0,0.0,4.4124,0.0,0.0,3.4715,2.2839,0.0,0.0,1.5151,B2,word_pos,infantile,A,infantile,ADJ
sincérité,NOUN,B2,beacco,10.597,4.3952,0.0,0.0,6.305,10.597,0.0,9.6228,4.3952,0.0,0.0,7.0102,2.2839,0.0,19.328,3.3257,B2,word_pos,sincérité,N,sincérité,NOM
manie,NOUN,B2,beacco,10.597,3.8487,0.0,0.0,0.6122,10.597,15.5058,0.0,3.8487,0.0,0.0,0.4317,0.0,6.0005,0.0,0.6194,B2,word_pos,manie,N,manie,NOM
gym,NOUN,B2,beacco,10.597,3.6289,4.7731,0.0,1.809,10.597,0.0,0.0,3.6289,4.9069,0.0,0.6378,2.2839,0.0,0.0,1.2702,B2,word_pos,gym,N,gym,NOM
poliment,ADV,B2,beacco,10.597,3.3073,0.0,1.5505,0.6884,10.597,0.0,0.0,3.3073,0.0,1.0679,0.487,2.2839,0.0,0.0,1.5485,B2,word_pos,poliment,ADV,poliment,ADV
ridicule,NOUN,B2,beacco,10.597,2.8119,0.3983,0.0,0.6228,10.597,0.0,0.0,2.8119,0.8346,0.0,0.3906,2.2839,0.0,0.0,1.3204,B2,word_pos,ridicule,N,ridicule,NOM
qualification,NOUN,B2,beacco,10.597,2.5897,0.0,0.0,0.6802,10.597,0.0,19.2455,2.5897,0.0,0.0,0.5857,9.1358,0.0,38.656,3.1039,B2,word_pos,qualification,N,qualification,NOM
autrui,PRON,B2,beacco,10.597,2.1415,0.0,0.0,2.4677,10.597,0.0,0.0,2.1415,0.0,0.0,4.8297,2.2839,0.0,0.0,1.8555,B2,unique_word,autrui,PRO,autrui,NOM
salière,NOUN,B2,beacco,10.597,1.572,1.1385,0.0,0.0,10.597,0.0,0.0,1.572,1.1764,0.0,0.0,2.2839,0.0,0.0,0.5734,B2,word_pos,salière,N,salière,NOM
dérision,NOUN,B2,beacco,10.597,0.9181,0.0,0.0,0.3618,10.597,0.0,0.0,0.9181,0.0,0.0,0.6378,2.2839,0.0,0.0,0.7068,B2,word_pos,dérision,N,dérision,NOM
euphémisme,NOUN,B2,beacco,10.597,0.892,0.0,0.0,0.0,10.597,2.0505,0.0,0.892,0.0,0.0,0.0,2.2839,4.139,0.0,0.7167,B2,word_pos,euphémisme,N,euphémisme,NOM
illicite,ADJ,B2,beacco,10.597,0.7728,0.0,0.0,0.0,10.597,3.1012,0.0,0.7728,0.0,0.0,0.0,2.2839,6.0005,0.0,0.7085,B2,word_pos,illicite,A,illicite,ADJ
valorisant,ADJ,B2,beacco,10.597,0.7728,0.0,0.0,0.0,10.597,3.1012,0.0,0.7728,0.0,0.0,0.0,2.2839,6.0005,0.0,0.7085,B2,word_pos,valorisant,A,valorisant,ADJ
cognitivo - comportementaliste,ADJ,B2,crf_first_attested,10.597,0.242,0.0,0.0,0.0,10.597,0.0,0.0,0.242,,,,,,,,,crf_only,cognitivo - comportementaliste,A,,
comportement vous tire,NOUN,B2,crf_first_attested,10.597,0.242,0.0,0.0,0.0,10.597,0.0,0.0,0.242,,,,,,,,,crf_only,comportement vous tire,N,,
contrairement au voleur,ADV,B2,crf_first_attested,10.597,0.242,0.0,0.0,0.0,10.597,0.0,0.0,0.242,,,,,,,,,crf_only,contrairement au voleur,ADV,,
interposer,VERB,B2,crf_first_attested,10.597,0.242,0.0,0.0,0.0,10.597,0.0,0.0,0.242,,,,,,,,,crf_only,interposer,V,,
non - fumeur,NOUN,B2,crf_first_attested,10.597,0.242,0.0,0.0,0.0,10.597,0.0,0.0,0.242,,,,,,,,,crf_only,non - fumeur,N,,
tu comptes t',ADV,B2,crf_first_attested,10.597,0.242,0.0,0.0,0.0,10.597,0.0,0.0,0.242,,,,,,,,,crf_only,tu comptes t',ADV,,
gibier,NOUN,B2,beacco,10.5688,3.1476,0.0,0.0,0.1815,10.5688,12.4046,0.0,3.1476,0.0,0.0,0.2504,2.6036,6.0005,0.0,1.7256,B2,word_pos,gibier,N,gibier,NOM
recoin,NOUN,B2,beacco,10.5688,0.7034,0.0,0.0,0.0,10.5688,0.0,0.0,0.7034,0.0,0.0,0.0,6.4342,0.0,0.0,0.4846,B2,word_pos,recoin,N,recoin,NOM
là-dessus,ADV,B2,beacco,10.4511,1.0345,,,,,,,,0.0,0.0,0.0,10.4511,0.0,0.0,1.0345,B2,beacco_only,,,là-dessus,ADV
reprocher,VERB,B2,beacco,10.3096,11.4667,0.0,0.0,35.131,10.3096,0.0,19.4814,11.4667,0.0,0.0,30.0526,18.1689,0.0,25.6659,14.1051,B2,word_pos,reprocher,V,reprocher,VER
résulter,VERB,B2,beacco,10.2418,10.8118,0.0,0.0,7.5713,10.2418,30.8753,115.9766,10.8118,0.0,0.0,7.7117,11.6267,43.5754,43.8345,11.33,B2,word_pos,résulter,V,résulter,VER
précaire,ADJ,B2,beacco,10.2418,5.5265,0.0,0.0,5.2694,10.2418,3.1012,57.7365,5.5265,0.0,0.0,7.622,11.6267,6.0005,77.312,8.6322,B2,word_pos,précaire,A,précaire,ADJ
expatrié,NOUN,B2,crf_first_attested,10.2418,3.96,0.0,0.0,0.0,10.2418,32.8078,0.0,3.96,,,,,,,,,crf_only,expatrié,N,,
audace,NOUN,B2,beacco,10.2418,3.8685,0.0,0.6418,5.2285,10.2418,0.0,0.0,3.8685,0.0,0.6228,7.5572,9.0915,0.0,0.0,4.8076,B2,word_pos,audace,N,audace,NOM
disperser,VERB,B2,beacco,10.2418,3.5528,0.0,0.0,1.4531,10.2418,9.3035,0.0,3.5528,0.0,0.0,1.1717,11.6267,6.0005,0.0,3.5796,B2,word_pos,disperser,V,disperser,VER
trimer,VERB,B2,beacco,10.2418,0.6294,0.0,0.0,0.0,10.2418,0.0,0.0,0.6294,0.0,0.0,0.0,11.6267,0.0,0.0,0.8011,B2,word_pos,trimer,V,trimer,VER
polluer,VERB,B2,beacco,10.2239,6.6532,0.5304,0.0,10.2154,10.2239,12.4046,0.0,6.6532,0.4856,0.0,9.6708,18.0886,6.0005,0.0,7.0267,B2,word_pos,polluer,V,polluer,VER
dynamique,NOUN,B2,beacco,10.2096,6.3595,0.0,0.2117,0.2405,10.2096,48.7271,0.0,6.3595,0.0,0.0,0.4665,9.0915,41.2358,0.0,5.2072,B2,word_pos,dynamique,N,dynamique,NOM
surprenant,ADJ,B2,beacco,10.1252,6.7766,0.0,0.3918,7.0394,10.1252,6.4168,0.0,6.7766,0.0,0.0,3.1652,17.8055,3.4423,0.0,4.6007,B2,word_pos,surprenant,A,surprenant,ADJ
promeneur,NOUN,B2,beacco,10.1063,1.1824,0.0,0.0,0.0,10.1063,1.6042,0.0,1.1824,0.0,0.0,0.0,17.7582,3.4423,0.0,2.3611,B2,word_pos,promeneur,N,promeneur,NOM
souffrance,NOUN,B2,beacco,9.9222,7.8865,0.0,0.0,6.8541,9.9222,39.6967,6.4938,7.8865,0.0,0.0,7.622,8.7861,40.1357,12.833,8.2326,B2,word_pos,souffrance,N,souffrance,NOM
traître,NOUN,B2,beacco,9.9222,7.1263,0.3983,0.2035,10.8381,9.9222,0.0,0.0,7.1263,0.8346,0.3851,8.016,1.3018,0.0,0.0,6.1879,B2,word_pos,traître,N,traître,NOM
paire,NOUN,B2,beacco,9.9222,5.7911,3.3104,0.0,3.2782,9.9222,4.8126,0.0,5.7911,2.5271,0.0,6.2522,8.7861,3.4423,0.0,6.0645,B2,word_pos,paire,N,paire,NOM
discrètement,ADV,B2,beacco,9.9222,4.7819,0.0,0.0,12.9233,9.9222,0.0,0.0,4.7819,0.0,0.0,13.8839,8.7861,0.0,0.0,5.545,B2,word_pos,discrètement,ADV,discrètement,ADV
franchement,ADV,B2,beacco,9.9222,3.211,0.0,0.2117,3.6656,9.9222,0.0,0.0,3.211,0.0,0.4157,5.5016,12.3566,0.0,0.0,4.9593,B2,word_pos,franchement,ADV,franchement,ADV
légendaire,ADJ,B2,beacco,9.9222,0.6578,0.0,0.0,0.0,9.9222,0.0,0.0,0.6578,0.0,0.0,0.0,8.7861,0.0,0.0,0.6644,B2,word_pos,légendaire,A,légendaire,ADJ
antichambre,NOUN,B2,beacco,9.9102,5.1162,1.005,0.0,1.6324,9.9102,0.0,0.0,5.1162,0.0,0.0,0.8634,5.2073,0.0,0.0,1.8003,B2,word_pos,antichambre,N,antichambre,NOM
extrémité,NOUN,B2,beacco,9.9102,2.0738,0.0,0.0,0.0,9.9102,0.0,38.491,2.0738,0.0,0.0,0.0,5.2073,19.861,19.328,2.6933,B2,word_pos,extrémité,N,extrémité,NOM
garde - chasse,NOUN,B2,crf_first_attested,9.9102,0.2263,0.0,0.0,0.0,9.9102,0.0,0.0,0.2263,,,,,,,,,crf_only,garde - chasse,N,,
vilain,ADJ,B2,beacco,9.8952,4.8954,0.0,0.0,13.0387,9.8952,0.0,0.0,4.8954,0.0,0.0,14.0137,19.0591,0.0,0.0,7.0426,B2,word_pos,vilain,A,vilain,ADJ
cinq,NOUN,B2,beacco,9.8252,0.6965,,,,,,,,0.0,0.0,0.0,9.8252,0.0,0.0,0.6965,B2,beacco_only,,,cinq,NOM
cage,NOUN,B2,beacco,9.7124,13.4428,0.0,0.4879,38.668,9.7124,15.6669,0.0,13.4428,0.0,0.4664,27.888,8.3751,20.024,0.0,11.7012,B2,word_pos,cage,N,cage,NOM
priorité,NOUN,B2,beacco,9.7124,13.219,0.0,0.0,10.6511,9.7124,73.5654,25.9752,13.219,0.9464,0.5137,20.8264,14.1801,61.8536,25.6659,20.0456,B2,word_pos,priorité,N,priorité,NOM
atteinte,NOUN,B2,beacco,9.7124,9.2154,0.0,0.2439,12.475,9.7124,8.021,9.6228,9.2154,0.0,0.4664,5.4885,8.3751,3.4423,19.328,6.7691,B2,word_pos,atteinte,N,atteinte,NOM
acheminer,VERB,B2,beacco,9.7124,6.9299,0.0,0.0,3.7685,9.7124,51.3298,0.0,6.9299,0.0,0.0,3.6187,8.3751,20.024,0.0,4.8206,B2,word_pos,acheminer,V,acheminer,VER
déboucher,VERB,B2,beacco,9.7124,6.8823,0.0,0.3702,11.8944,9.7124,3.1012,9.6228,6.8823,0.0,0.606,15.4508,8.3751,6.0005,19.328,9.2685,B2,word_pos,déboucher,V,déboucher,VER
individuellement,ADV,B2,beacco,9.7124,1.2715,0.0,0.0,0.0,9.7124,2.0505,0.0,1.2715,0.0,0.0,0.0,8.3751,4.139,0.0,1.5822,B2,word_pos,individuellement,ADV,individuellement,ADV
trait,NOUN,B2,beacco,9.6166,4.3084,0.0,0.0,4.7966,9.6166,0.0,28.8683,4.3084,0.0,0.6228,15.3792,34.1357,4.139,19.328,13.7381,B2,word_pos,trait,N,trait,NOM
fidèle,NOUN,B2,beacco,9.6166,4.137,0.4014,0.2599,2.4532,9.6166,1.6042,0.0,4.137,0.7319,0.186,10.5212,12.7613,3.4423,12.833,9.933,B2,word_pos,fidèle,N,fidèle,NOM
ancrer,VERB,B2,beacco,9.6166,3.7976,0.0,0.0,5.7343,9.6166,1.6042,0.0,3.7976,0.0,0.0,5.3792,8.4038,0.0,0.0,3.1047,B2,word_pos,ancrer,V,ancrer,VER
accourir,VERB,B2,beacco,9.6166,1.2292,0.0,0.0,0.2076,9.6166,0.0,0.0,1.2292,0.0,0.0,0.3906,8.4038,0.0,0.0,1.4987,B2,word_pos,accourir,V,accourir,VER
clandestin,ADJ,B2,beacco,9.6166,0.6535,0.0,0.0,0.0,9.6166,0.0,0.0,0.6535,0.0,0.0,0.0,8.4038,0.0,0.0,0.6508,B2,word_pos,clandestin,A,clandestin,ADJ
impératif,NOUN,B2,beacco,9.5656,5.1703,0.0,0.0,0.5833,9.5656,6.4168,48.1138,5.1703,0.0,0.0,0.5531,2.5411,0.0,19.328,1.6114,B2,word_pos,impératif,N,impératif,NOM
collégien,NOUN,B2,beacco,9.5656,3.7598,1.0394,1.9307,0.6802,9.5656,0.0,0.0,3.7598,2.2246,0.5213,0.0,8.4014,0.0,0.0,2.6753,B2,word_pos,collégien,N,collégien,NOM
enflammer,VERB,B2,beacco,9.5656,3.1956,0.0,0.2439,0.0818,9.5656,9.3035,0.0,3.1956,0.0,0.4664,0.1243,12.6911,6.0005,0.0,3.9209,B2,word_pos,enflammer,V,enflammer,VER
aversion,NOUN,B2,beacco,9.5656,1.7525,0.0,0.0,0.0,9.5656,9.3035,0.0,1.7525,0.0,0.0,0.0,2.5411,6.0005,0.0,0.6395,B2,word_pos,aversion,N,aversion,NOM
pamphlet,NOUN,B2,beacco,9.5656,0.6286,0.0,0.0,0.0,9.5656,0.0,0.0,0.6286,0.0,0.0,0.0,12.6911,0.0,0.0,0.7877,B2,word_pos,pamphlet,N,pamphlet,NOM
là - dessus,ADV,B2,crf_first_attested,9.5414,1.7392,0.0,0.0,0.0,9.5414,4.8126,0.0,1.7392,,,,,,,,,crf_only,là - dessus,ADV,,
fédéral,ADJ,B2,beacco,9.4864,9.0956,0.5081,0.0,8.5867,9.4864,8.2019,0.0,9.0956,0.5504,0.0,8.2582,8.1049,4.139,0.0,8.1378,B2,word_pos,fédéral,A,fédéral,ADJ
légitime,ADJ,B2,beacco,9.4864,7.7495,0.0,0.0,0.0,9.4864,57.7841,56.3681,7.7495,0.0,0.0,0.0,8.1049,62.7562,77.4712,7.1836,B2,word_pos,légitime,A,légitime,ADJ
affecter,VERB,B2,beacco,9.4701,6.7199,0.0,0.0,0.7097,9.4701,52.2974,6.4938,6.7199,0.0,0.0,0.438,8.2287,65.9532,12.833,7.1948,B2,word_pos,affecter,V,affecter,VER
distinctement,ADV,B2,beacco,9.4701,1.1969,0.6621,0.0,0.0,9.4701,0.0,0.0,1.1969,1.2635,0.0,0.0,8.2287,0.0,0.0,1.4762,B2,word_pos,distinctement,ADV,distinctement,ADV
tranquillité,NOUN,B2,beacco,9.4579,7.4658,0.0,0.0,23.9651,9.4579,0.0,0.0,7.4658,0.0,0.0,33.8656,6.4611,0.0,0.0,9.6798,B2,word_pos,tranquillité,N,tranquillité,NOM
apparent,ADJ,B2,beacco,9.4499,1.6965,0.0,0.2114,0.0,9.4499,2.0505,0.0,1.6965,0.0,0.6008,0.0,8.2319,4.139,0.0,2.3547,B2,word_pos,apparent,A,apparent,ADJ
représentatif,ADJ,B2,beacco,9.4106,7.7443,0.0,0.0,11.5832,9.4106,28.892,0.0,7.7443,0.0,0.0,11.7502,8.2287,20.6179,0.0,7.0189,B2,word_pos,représentatif,A,représentatif,ADJ
déchaîner,VERB,B2,beacco,9.4106,5.5671,0.0,0.0,15.607,9.4106,0.0,0.0,5.5671,0.0,0.0,9.4216,8.2287,0.0,0.0,4.2001,B2,word_pos,déchaîner,V,déchaîner,VER
épargner,VERB,B2,beacco,9.4106,4.559,0.0,0.0,6.5577,9.4106,4.8126,0.0,4.559,0.0,0.0,7.557,8.2287,3.4423,0.0,4.6386,B2,word_pos,épargner,V,épargner,VER
pêcheur,NOUN,B2,beacco,9.4042,7.1438,0.4014,0.2114,7.1875,9.4042,8.2019,0.0,7.1438,0.7319,0.6008,12.1785,9.5296,8.2781,0.0,9.6077,B2,word_pos,pêcheur,N,pêcheur,NOM
raser,VERB,B2,beacco,9.4042,2.1687,2.6483,0.0,0.0,9.4042,3.1012,0.0,2.1687,1.2635,0.0,0.0,9.5296,6.0005,0.0,2.3222,B2,word_pos,raser,V,raser,VER
obsession,NOUN,B2,beacco,9.3724,3.8416,0.0,0.7405,1.0854,9.3724,3.2084,0.0,3.8416,0.0,0.606,0.6378,8.2033,3.4423,0.0,3.447,B2,word_pos,obsession,N,obsession,NOM
parquet,NOUN,B2,beacco,9.2015,3.7401,0.0,0.4879,1.8239,9.2015,6.2023,0.0,3.7401,0.0,0.4664,3.5051,11.742,6.0005,0.0,5.2027,B2,word_pos,parquet,N,parquet,NOM
abandon,NOUN,B2,beacco,9.181,10.4761,0.5197,0.2117,9.7422,9.181,51.0722,0.0,10.4761,0.0,0.4157,12.2898,3.8116,40.1357,0.0,9.4206,B2,word_pos,abandon,N,abandon,NOM
derrière,NOUN,B2,beacco,9.1168,1.6779,0.0,0.0,0.6884,9.1168,0.0,0.0,1.6779,0.0,0.0,6.4243,9.025,6.0005,0.0,4.5621,B2,word_pos,derrière,N,derrière,NOM
anglo-saxon,ADJ,B2,beacco,9.0915,9.5252,,,,,,,,0.0,0.0,10.0381,9.0915,49.0825,0.0,9.5252,B2,beacco_only,,,anglo-saxon,ADJ
bien-être,NOUN,B2,beacco,9.0915,5.5338,,,,,,,,0.0,0.0,3.5957,9.0915,27.403,0.0,5.5338,B2,beacco_only,,,bien-être,NOM
complexe,ADJ,B2,beacco,9.0831,23.4658,0.6621,0.0,31.0624,9.0831,99.6002,57.7365,23.4658,1.2635,0.0,38.6163,14.1801,52.5392,38.656,22.1337,B2,word_pos,complexe,A,complexe,ADJ
bouleversement,NOUN,B2,beacco,9.0831,11.5803,0.0,0.0,21.7842,9.0831,0.0,104.0243,11.5803,0.0,0.0,17.0723,2.2839,0.0,113.6757,9.2826,B2,word_pos,bouleversement,N,bouleversement,NOM
ponctuel,ADJ,B2,beacco,9.0831,9.1156,0.0,0.4234,8.9797,9.0831,29.1381,0.0,9.1156,0.0,0.4157,11.6805,2.2839,29.205,0.0,8.2124,B2,word_pos,ponctuel,A,ponctuel,ADJ
organe,NOUN,B2,beacco,9.0831,8.9205,1.1385,0.8456,1.1931,9.0831,0.0,114.1335,8.9205,1.1764,0.6008,2.2924,6.8518,0.0,145.006,9.5993,B2,word_pos,organe,N,organe,NOM
massif,NOUN,B2,beacco,9.0831,7.3127,7.9636,0.0,9.9397,9.0831,6.1515,0.0,7.3127,1.1008,0.0,9.6725,4.5679,4.139,0.0,5.3458,B2,word_pos,massif,N,massif,NOM
élaboration,NOUN,B2,beacco,9.0831,6.9462,0.0,0.2439,3.4501,9.0831,8.2019,28.8683,6.9462,0.0,0.4664,3.7679,2.2839,4.139,19.328,4.722,B2,word_pos,élaboration,N,élaboration,NOM
valable,ADJ,B2,beacco,9.0831,6.6812,0.0,0.0,11.033,9.0831,1.6042,12.9876,6.6812,0.0,0.0,14.0244,4.5679,3.4423,12.833,7.3715,B2,word_pos,valable,A,valable,ADJ
synthétiser,VERB,B2,beacco,9.0831,6.4278,0.0,0.0,4.9413,9.0831,2.0505,68.1256,6.4278,0.0,0.0,6.9306,2.2839,4.139,56.7717,5.5973,B2,word_pos,synthétiser,V,synthétiser,VER
conviction,NOUN,B2,beacco,9.0831,6.0343,0.0,0.7318,0.0698,9.0831,21.8856,4.1173,6.0343,0.0,0.4664,0.1219,2.2839,36.8208,4.0185,4.8815,B2,word_pos,conviction,N,conviction,NOM
parental,ADJ,B2,beacco,9.0831,5.4143,0.4996,0.331,0.3618,9.0831,6.2023,38.491,5.4143,0.0,0.2129,0.6378,13.7036,6.0005,57.984,6.8584,B2,word_pos,parental,A,parental,ADJ
attachement,NOUN,B2,beacco,9.0831,5.193,0.3158,0.0,2.9075,9.0831,1.6042,28.8683,5.193,0.6291,0.0,3.5156,4.5679,3.4423,38.656,5.7604,B2,word_pos,attachement,N,attachement,NOM
usager,NOUN,B2,beacco,9.0831,4.7366,0.0,0.0,8.9973,9.0831,1.6042,0.0,4.7366,0.0,0.0,5.2486,2.2839,3.4423,0.0,3.0621,B2,word_pos,usager,N,usager,NOM
communautaire,ADJ,B2,beacco,9.0831,4.6782,0.0,0.4718,6.9735,9.0831,0.0,0.0,4.6782,0.0,0.1937,5.5016,6.8518,0.0,0.0,4.421,B2,word_pos,communautaire,A,communautaire,ADJ
